Heart rate,Timestamp,Date,Time,
63,1574156892226,"Nov 19, 2019",1:48:12 AM,
69,1574157012673,"Nov 19, 2019",1:50:12 AM,
68,1574157132319,"Nov 19, 2019",1:52:12 AM,
70,1574157251893,"Nov 19, 2019",1:54:11 AM,
69,1574157372406,"Nov 19, 2019",1:56:12 AM,
70,1574157492450,"Nov 19, 2019",1:58:12 AM,
71,1574157612887,"Nov 19, 2019",2:00:12 AM,
71,1574157732536,"Nov 19, 2019",2:02:12 AM,
68,1574157852187,"Nov 19, 2019",2:04:12 AM,
69,1574157972628,"Nov 19, 2019",2:06:12 AM,
70,1574158092280,"Nov 19, 2019",2:08:12 AM,
71,1574158212326,"Nov 19, 2019",2:10:12 AM,
68,1574158332764,"Nov 19, 2019",2:12:12 AM,
70,1574158452409,"Nov 19, 2019",2:14:12 AM,
70,1574158572054,"Nov 19, 2019",2:16:12 AM,
71,1574158692502,"Nov 19, 2019",2:18:12 AM,
71,1574158812149,"Nov 19, 2019",2:20:12 AM,
96,1574158932583,"Nov 19, 2019",2:22:12 AM,
64,1574159052962,"Nov 19, 2019",2:24:12 AM,
68,1574159172277,"Nov 19, 2019",2:26:12 AM,
65,1574159292734,"Nov 19, 2019",2:28:12 AM,
65,1574159411570,"Nov 19, 2019",2:30:11 AM,
79,1574159532414,"Nov 19, 2019",2:32:12 AM,
68,1574159652871,"Nov 19, 2019",2:34:12 AM,
70,1574159772498,"Nov 19, 2019",2:36:12 AM,
67,1574159892541,"Nov 19, 2019",2:38:12 AM,
64,1574160012591,"Nov 19, 2019",2:40:12 AM,
64,1574160132235,"Nov 19, 2019",2:42:12 AM,
65,1574160252283,"Nov 19, 2019",2:44:12 AM,
72,1574160373040,"Nov 19, 2019",2:46:13 AM,
71,1574160492368,"Nov 19, 2019",2:48:12 AM,
59,1574160612805,"Nov 19, 2019",2:50:12 AM,
66,1574160731664,"Nov 19, 2019",2:52:11 AM,
71,1574160852030,"Nov 19, 2019",2:54:12 AM,
64,1574160972569,"Nov 19, 2019",2:56:12 AM,
70,1574161092611,"Nov 19, 2019",2:58:12 AM,
77,1574161332676,"Nov 19, 2019",3:02:12 AM,
80,1574161333485,"Nov 19, 2019",3:02:13 AM,
80,1574161339438,"Nov 19, 2019",3:02:19 AM,
80,1574161344607,"Nov 19, 2019",3:02:24 AM,
67,1574161422038,"Nov 19, 2019",3:03:42 AM,
71,1574161423636,"Nov 19, 2019",3:03:43 AM,
78,1574161425628,"Nov 19, 2019",3:03:45 AM,
78,1574161431189,"Nov 19, 2019",3:03:51 AM,
78,1574161435561,"Nov 19, 2019",3:03:55 AM,
78,1574161440332,"Nov 19, 2019",3:04:00 AM,
78,1574161446691,"Nov 19, 2019",3:04:06 AM,
79,1574161450269,"Nov 19, 2019",3:04:10 AM,
80,1574161451462,"Nov 19, 2019",3:04:11 AM,
81,1574161453847,"Nov 19, 2019",3:04:13 AM,
67,1574161475311,"Nov 19, 2019",3:04:35 AM,
67,1574161490027,"Nov 19, 2019",3:04:50 AM,
67,1574161496390,"Nov 19, 2019",3:04:56 AM,
67,1574161526595,"Nov 19, 2019",3:05:26 AM,
68,1574161528186,"Nov 19, 2019",3:05:28 AM,
70,1574161529372,"Nov 19, 2019",3:05:29 AM,
80,1574161531366,"Nov 19, 2019",3:05:31 AM,
90,1574161532164,"Nov 19, 2019",3:05:32 AM,
87,1574161533748,"Nov 19, 2019",3:05:33 AM,
88,1574161534939,"Nov 19, 2019",3:05:34 AM,
87,1574161540509,"Nov 19, 2019",3:05:40 AM,
88,1574161542101,"Nov 19, 2019",3:05:42 AM,
70,1574161571909,"Nov 19, 2019",3:06:11 AM,
84,1574161574692,"Nov 19, 2019",3:06:14 AM,
82,1574161575887,"Nov 19, 2019",3:06:15 AM,
74,1574161577076,"Nov 19, 2019",3:06:17 AM,
63,1574161598144,"Nov 19, 2019",3:06:38 AM,
61,1574161599738,"Nov 19, 2019",3:06:39 AM,
57,1574161602520,"Nov 19, 2019",3:06:42 AM,
82,1574161631535,"Nov 19, 2019",3:07:11 AM,
68,1574161691558,"Nov 19, 2019",3:08:11 AM,
70,1574161752374,"Nov 19, 2019",3:09:12 AM,
70,1574161812399,"Nov 19, 2019",3:10:12 AM,
71,1574161872023,"Nov 19, 2019",3:11:12 AM,
68,1574161931646,"Nov 19, 2019",3:12:11 AM,
74,1574161991274,"Nov 19, 2019",3:13:11 AM,
75,1574161992465,"Nov 19, 2019",3:13:12 AM,
70,1574162046920,"Nov 19, 2019",3:14:06 AM,
72,1574162048512,"Nov 19, 2019",3:14:08 AM,
65,1574162051293,"Nov 19, 2019",3:14:11 AM,
63,1574162052091,"Nov 19, 2019",3:14:12 AM,
65,1574162053678,"Nov 19, 2019",3:14:13 AM,
67,1574162055661,"Nov 19, 2019",3:14:15 AM,
66,1574162056460,"Nov 19, 2019",3:14:16 AM,
66,1574162062820,"Nov 19, 2019",3:14:22 AM,
66,1574162067586,"Nov 19, 2019",3:14:27 AM,
66,1574162072359,"Nov 19, 2019",3:14:32 AM,
66,1574162077530,"Nov 19, 2019",3:14:37 AM,
67,1574162083492,"Nov 19, 2019",3:14:43 AM,
69,1574162086272,"Nov 19, 2019",3:14:46 AM,
71,1574162087068,"Nov 19, 2019",3:14:47 AM,
73,1574162088658,"Nov 19, 2019",3:14:48 AM,
56,1574162106135,"Nov 19, 2019",3:15:06 AM,
63,1574162109727,"Nov 19, 2019",3:15:09 AM,
61,1574162177700,"Nov 19, 2019",3:16:17 AM,
77,1574162233747,"Nov 19, 2019",3:17:13 AM,
81,1574162235336,"Nov 19, 2019",3:17:15 AM,
107,1574162252433,"Nov 19, 2019",3:17:32 AM,
113,1574162254812,"Nov 19, 2019",3:17:34 AM,
86,1574162255608,"Nov 19, 2019",3:17:35 AM,
86,1574162261570,"Nov 19, 2019",3:17:41 AM,
86,1574162266732,"Nov 19, 2019",3:17:46 AM,
86,1574162271505,"Nov 19, 2019",3:17:51 AM,
86,1574162276277,"Nov 19, 2019",3:17:56 AM,
86,1574162282639,"Nov 19, 2019",3:18:02 AM,
64,1574162593480,"Nov 19, 2019",3:23:13 AM,
67,1574162711140,"Nov 19, 2019",3:25:11 AM,
66,1574162712729,"Nov 19, 2019",3:25:12 AM,
64,1574162714720,"Nov 19, 2019",3:25:14 AM,
64,1574162719493,"Nov 19, 2019",3:25:19 AM,
64,1574162724253,"Nov 19, 2019",3:25:24 AM,
65,1574162726645,"Nov 19, 2019",3:25:26 AM,
64,1574162728636,"Nov 19, 2019",3:25:28 AM,
65,1574162729425,"Nov 19, 2019",3:25:29 AM,
64,1574162731412,"Nov 19, 2019",3:25:31 AM,
64,1574162736182,"Nov 19, 2019",3:25:36 AM,
66,1574162740551,"Nov 19, 2019",3:25:40 AM,
65,1574162742542,"Nov 19, 2019",3:25:42 AM,
65,1574162747709,"Nov 19, 2019",3:25:47 AM,
66,1574162749699,"Nov 19, 2019",3:25:49 AM,
67,1574162750488,"Nov 19, 2019",3:25:50 AM,
72,1574162752477,"Nov 19, 2019",3:25:52 AM,
76,1574162753671,"Nov 19, 2019",3:25:53 AM,
76,1574162759638,"Nov 19, 2019",3:25:59 AM,
76,1574162764411,"Nov 19, 2019",3:26:04 AM,
76,1574162770765,"Nov 19, 2019",3:26:10 AM,
76,1574162775537,"Nov 19, 2019",3:26:15 AM,
75,1574162778320,"Nov 19, 2019",3:26:18 AM,
74,1574162781095,"Nov 19, 2019",3:26:21 AM,
73,1574162782694,"Nov 19, 2019",3:26:22 AM,
73,1574162787458,"Nov 19, 2019",3:26:27 AM,
74,1574162792235,"Nov 19, 2019",3:26:32 AM,
75,1574162794614,"Nov 19, 2019",3:26:34 AM,
75,1574162799391,"Nov 19, 2019",3:26:39 AM,
75,1574162805745,"Nov 19, 2019",3:26:45 AM,
75,1574162810511,"Nov 19, 2019",3:26:50 AM,
75,1574162815290,"Nov 19, 2019",3:26:55 AM,
76,1574162820447,"Nov 19, 2019",3:27:00 AM,
75,1574162822433,"Nov 19, 2019",3:27:02 AM,
75,1574162827194,"Nov 19, 2019",3:27:07 AM,
77,1574162829596,"Nov 19, 2019",3:27:09 AM,
77,1574162834369,"Nov 19, 2019",3:27:14 AM,
76,1574162837150,"Nov 19, 2019",3:27:17 AM,
78,1574162838733,"Nov 19, 2019",3:27:18 AM,
77,1574162840724,"Nov 19, 2019",3:27:20 AM,
79,1574162841519,"Nov 19, 2019",3:27:21 AM,
80,1574162844297,"Nov 19, 2019",3:27:24 AM,
80,1574162850657,"Nov 19, 2019",3:27:30 AM,
80,1574162855835,"Nov 19, 2019",3:27:35 AM,
79,1574162857416,"Nov 19, 2019",3:27:37 AM,
78,1574162859807,"Nov 19, 2019",3:27:39 AM,
77,1574162862583,"Nov 19, 2019",3:27:42 AM,
79,1574162864575,"Nov 19, 2019",3:27:44 AM,
78,1574162865366,"Nov 19, 2019",3:27:45 AM,
79,1574162871732,"Nov 19, 2019",3:27:51 AM,
80,1574162872129,"Nov 19, 2019",3:27:52 AM,
85,1574162873714,"Nov 19, 2019",3:27:53 AM,
83,1574162875701,"Nov 19, 2019",3:27:55 AM,
84,1574162876505,"Nov 19, 2019",3:27:56 AM,
84,1574162882065,"Nov 19, 2019",3:28:02 AM,
84,1574162887629,"Nov 19, 2019",3:28:07 AM,
84,1574162892392,"Nov 19, 2019",3:28:12 AM,
84,1574162897560,"Nov 19, 2019",3:28:17 AM,
84,1574162903137,"Nov 19, 2019",3:28:23 AM,
84,1574162908698,"Nov 19, 2019",3:28:28 AM,
84,1574162913465,"Nov 19, 2019",3:28:33 AM,
84,1574162918239,"Nov 19, 2019",3:28:38 AM,
84,1574162924198,"Nov 19, 2019",3:28:44 AM,
84,1574162929766,"Nov 19, 2019",3:28:49 AM,
85,1574162932541,"Nov 19, 2019",3:28:52 AM,
85,1574162938107,"Nov 19, 2019",3:28:58 AM,
86,1574162943674,"Nov 19, 2019",3:29:03 AM,
87,1574162948453,"Nov 19, 2019",3:29:08 AM,
71,1574163012425,"Nov 19, 2019",3:30:12 AM,
63,1574163132093,"Nov 19, 2019",3:32:12 AM,
65,1574163190918,"Nov 19, 2019",3:33:10 AM,
63,1574163253330,"Nov 19, 2019",3:34:13 AM,
75,1574163255313,"Nov 19, 2019",3:34:15 AM,
63,1574163318519,"Nov 19, 2019",3:35:18 AM,
71,1574163372576,"Nov 19, 2019",3:36:12 AM,
72,1574163432204,"Nov 19, 2019",3:37:12 AM,
62,1574163498586,"Nov 19, 2019",3:38:18 AM,
59,1574163552647,"Nov 19, 2019",3:39:12 AM,
62,1574163553445,"Nov 19, 2019",3:39:13 AM,
63,1574163673085,"Nov 19, 2019",3:41:13 AM,
69,1574163674673,"Nov 19, 2019",3:41:14 AM,
75,1574163731916,"Nov 19, 2019",3:42:11 AM,
52,1574163792332,"Nov 19, 2019",3:43:12 AM,
68,1574163911981,"Nov 19, 2019",3:45:11 AM,
73,1574163974391,"Nov 19, 2019",3:46:14 AM,
73,1574163975185,"Nov 19, 2019",3:46:15 AM,
70,1574164032821,"Nov 19, 2019",3:47:12 AM,
78,1574164096472,"Nov 19, 2019",3:48:16 AM,
62,1574164157288,"Nov 19, 2019",3:49:17 AM,
77,1574164212143,"Nov 19, 2019",3:50:12 AM,
73,1574164213288,"Nov 19, 2019",3:50:13 AM,
72,1574164272164,"Nov 19, 2019",3:51:12 AM,
73,1574164273752,"Nov 19, 2019",3:51:13 AM,
72,1574164333335,"Nov 19, 2019",3:52:13 AM,
74,1574164336167,"Nov 19, 2019",3:52:16 AM,
61,1574164337358,"Nov 19, 2019",3:52:17 AM,
72,1574164452625,"Nov 19, 2019",3:54:12 AM,
67,1574164476485,"Nov 19, 2019",3:54:36 AM,
64,1574164477677,"Nov 19, 2019",3:54:37 AM,
64,1574164482449,"Nov 19, 2019",3:54:42 AM,
65,1574164486021,"Nov 19, 2019",3:54:46 AM,
66,1574164487613,"Nov 19, 2019",3:54:47 AM,
67,1574164490396,"Nov 19, 2019",3:54:50 AM,
72,1574164491586,"Nov 19, 2019",3:54:51 AM,
71,1574164493182,"Nov 19, 2019",3:54:53 AM,
73,1574164494376,"Nov 19, 2019",3:54:54 AM,
72,1574164496754,"Nov 19, 2019",3:54:56 AM,
85,1574164577441,"Nov 19, 2019",3:56:17 AM,
71,1574164637468,"Nov 19, 2019",3:57:17 AM,
69,1574164638264,"Nov 19, 2019",3:57:18 AM,
51,1574164755125,"Nov 19, 2019",3:59:15 AM,
67,1574164871531,"Nov 19, 2019",4:01:11 AM,
74,1574164874379,"Nov 19, 2019",4:01:14 AM,
74,1574164880745,"Nov 19, 2019",4:01:20 AM,
75,1574164884313,"Nov 19, 2019",4:01:24 AM,
76,1574164885515,"Nov 19, 2019",4:01:25 AM,
77,1574164887491,"Nov 19, 2019",4:01:27 AM,
78,1574164902599,"Nov 19, 2019",4:01:42 AM,
68,1574164932407,"Nov 19, 2019",4:02:12 AM,
64,1574164933197,"Nov 19, 2019",4:02:13 AM,
63,1574164991969,"Nov 19, 2019",4:03:11 AM,
73,1574164994026,"Nov 19, 2019",4:03:14 AM,
68,1574165052449,"Nov 19, 2019",4:04:12 AM,
68,1574165054449,"Nov 19, 2019",4:04:14 AM,
69,1574165112868,"Nov 19, 2019",4:05:12 AM,
65,1574165172104,"Nov 19, 2019",4:06:12 AM,
75,1574165232457,"Nov 19, 2019",4:07:12 AM,
71,1574165292147,"Nov 19, 2019",4:08:12 AM,
68,1574165352896,"Nov 19, 2019",4:09:12 AM,
69,1574165413379,"Nov 19, 2019",4:10:13 AM,
73,1574165414579,"Nov 19, 2019",4:10:14 AM,
70,1574165472217,"Nov 19, 2019",4:11:12 AM,
70,1574165476581,"Nov 19, 2019",4:11:16 AM,
70,1574165478574,"Nov 19, 2019",4:11:18 AM,
74,1574165653869,"Nov 19, 2019",4:14:13 AM,
72,1574165712705,"Nov 19, 2019",4:15:12 AM,
70,1574165772325,"Nov 19, 2019",4:16:12 AM,
67,1574165832345,"Nov 19, 2019",4:17:12 AM,
74,1574165834764,"Nov 19, 2019",4:17:14 AM,
65,1574165892757,"Nov 19, 2019",4:18:12 AM,
77,1574165893566,"Nov 19, 2019",4:18:13 AM,
84,1574165895540,"Nov 19, 2019",4:18:15 AM,
46,1574165952395,"Nov 19, 2019",4:19:12 AM,
69,1574166012412,"Nov 19, 2019",4:20:12 AM,
68,1574166014800,"Nov 19, 2019",4:20:14 AM,
66,1574166016784,"Nov 19, 2019",4:20:16 AM,
69,1574166072037,"Nov 19, 2019",4:21:12 AM,
68,1574166073625,"Nov 19, 2019",4:21:13 AM,
67,1574166075614,"Nov 19, 2019",4:21:15 AM,
76,1574166134446,"Nov 19, 2019",4:22:14 AM,
72,1574166192477,"Nov 19, 2019",4:23:12 AM,
71,1574166252044,"Nov 19, 2019",4:24:12 AM,
70,1574166312552,"Nov 19, 2019",4:25:12 AM,
86,1574166316892,"Nov 19, 2019",4:25:16 AM,
88,1574166317289,"Nov 19, 2019",4:25:17 AM,
87,1574166319679,"Nov 19, 2019",4:25:19 AM,
70,1574166345516,"Nov 19, 2019",4:25:45 AM,
65,1574166373729,"Nov 19, 2019",4:26:13 AM,
65,1574166375723,"Nov 19, 2019",4:26:15 AM,
73,1574166436493,"Nov 19, 2019",4:27:16 AM,
86,1574166491389,"Nov 19, 2019",4:28:11 AM,
86,1574166492588,"Nov 19, 2019",4:28:12 AM,
72,1574166612631,"Nov 19, 2019",4:30:12 AM,
63,1574166673452,"Nov 19, 2019",4:31:13 AM,
72,1574166732280,"Nov 19, 2019",4:32:12 AM,
72,1574166734262,"Nov 19, 2019",4:32:14 AM,
75,1574166792701,"Nov 19, 2019",4:33:12 AM,
73,1574166793499,"Nov 19, 2019",4:33:13 AM,
77,1574166852327,"Nov 19, 2019",4:34:12 AM,
73,1574166853517,"Nov 19, 2019",4:34:13 AM,
76,1574166914737,"Nov 19, 2019",4:35:14 AM,
70,1574166917523,"Nov 19, 2019",4:35:17 AM,
74,1574166919507,"Nov 19, 2019",4:35:19 AM,
76,1574166921495,"Nov 19, 2019",4:35:21 AM,
78,1574166923486,"Nov 19, 2019",4:35:23 AM,
79,1574166926665,"Nov 19, 2019",4:35:26 AM,
80,1574166928651,"Nov 19, 2019",4:35:28 AM,
80,1574166933415,"Nov 19, 2019",4:35:33 AM,
80,1574166938594,"Nov 19, 2019",4:35:38 AM,
70,1574167000193,"Nov 19, 2019",4:36:40 AM,
77,1574167092812,"Nov 19, 2019",4:38:12 AM,
68,1574167152036,"Nov 19, 2019",4:39:12 AM,
72,1574167212455,"Nov 19, 2019",4:40:12 AM,
67,1574167272883,"Nov 19, 2019",4:41:12 AM,
70,1574167332501,"Nov 19, 2019",4:42:12 AM,
71,1574167392477,"Nov 19, 2019",4:43:12 AM,
77,1574167452105,"Nov 19, 2019",4:44:12 AM,
74,1574167453689,"Nov 19, 2019",4:44:13 AM,
71,1574167455676,"Nov 19, 2019",4:44:15 AM,
71,1574167460445,"Nov 19, 2019",4:44:20 AM,
71,1574167465613,"Nov 19, 2019",4:44:25 AM,
71,1574167470387,"Nov 19, 2019",4:44:30 AM,
71,1574167476747,"Nov 19, 2019",4:44:36 AM,
71,1574167481514,"Nov 19, 2019",4:44:41 AM,
72,1574167484290,"Nov 19, 2019",4:44:44 AM,
71,1574167486277,"Nov 19, 2019",4:44:46 AM,
73,1574167487088,"Nov 19, 2019",4:44:47 AM,
72,1574167488663,"Nov 19, 2019",4:44:48 AM,
73,1574167490659,"Nov 19, 2019",4:44:50 AM,
73,1574167495431,"Nov 19, 2019",4:44:55 AM,
73,1574167500594,"Nov 19, 2019",4:45:00 AM,
76,1574167573337,"Nov 19, 2019",4:46:13 AM,
106,1574167633758,"Nov 19, 2019",4:47:13 AM,
98,1574167634944,"Nov 19, 2019",4:47:14 AM,
104,1574167636937,"Nov 19, 2019",4:47:16 AM,
102,1574167650451,"Nov 19, 2019",4:47:30 AM,
124,1574167652441,"Nov 19, 2019",4:47:32 AM,
121,1574167653233,"Nov 19, 2019",4:47:33 AM,
119,1574167656017,"Nov 19, 2019",4:47:36 AM,
119,1574167662377,"Nov 19, 2019",4:47:42 AM,
119,1574167667148,"Nov 19, 2019",4:47:47 AM,
118,1574167669531,"Nov 19, 2019",4:47:49 AM,
119,1574167670325,"Nov 19, 2019",4:47:50 AM,
119,1574167676292,"Nov 19, 2019",4:47:56 AM,
120,1574167678676,"Nov 19, 2019",4:47:58 AM,
121,1574167680659,"Nov 19, 2019",4:48:00 AM,
122,1574167683442,"Nov 19, 2019",4:48:03 AM,
121,1574167687815,"Nov 19, 2019",4:48:07 AM,
120,1574167692585,"Nov 19, 2019",4:48:12 AM,
70,1574167714451,"Nov 19, 2019",4:48:34 AM,
70,1574167720807,"Nov 19, 2019",4:48:40 AM,
70,1574167725577,"Nov 19, 2019",4:48:45 AM,
70,1574167730344,"Nov 19, 2019",4:48:50 AM,
70,1574167735515,"Nov 19, 2019",4:48:55 AM,
75,1574167737498,"Nov 19, 2019",4:48:57 AM,
72,1574167738695,"Nov 19, 2019",4:48:58 AM,
73,1574167739491,"Nov 19, 2019",4:48:59 AM,
74,1574167742273,"Nov 19, 2019",4:49:02 AM,
73,1574167744258,"Nov 19, 2019",4:49:04 AM,
74,1574167745055,"Nov 19, 2019",4:49:05 AM,
75,1574167746645,"Nov 19, 2019",4:49:06 AM,
75,1574167751416,"Nov 19, 2019",4:49:11 AM,
75,1574167756181,"Nov 19, 2019",4:49:16 AM,
73,1574167774472,"Nov 19, 2019",4:49:34 AM,
75,1574167775261,"Nov 19, 2019",4:49:35 AM,
74,1574167812626,"Nov 19, 2019",4:50:12 AM,
74,1574167992696,"Nov 19, 2019",4:53:12 AM,
77,1574168053111,"Nov 19, 2019",4:54:13 AM,
76,1574168053505,"Nov 19, 2019",4:54:13 AM,
70,1574168112339,"Nov 19, 2019",4:55:12 AM,
63,1574168177537,"Nov 19, 2019",4:56:17 AM,
71,1574168232384,"Nov 19, 2019",4:57:12 AM,
75,1574168234375,"Nov 19, 2019",4:57:14 AM,
62,1574168295984,"Nov 19, 2019",4:58:15 AM,
72,1574168297975,"Nov 19, 2019",4:58:17 AM,
69,1574168352028,"Nov 19, 2019",4:59:12 AM,
72,1574168353619,"Nov 19, 2019",4:59:13 AM,
72,1574168355613,"Nov 19, 2019",4:59:15 AM,
73,1574168412460,"Nov 19, 2019",5:00:12 AM,
71,1574168413250,"Nov 19, 2019",5:00:13 AM,
73,1574168472074,"Nov 19, 2019",5:01:12 AM,
71,1574168473268,"Nov 19, 2019",5:01:13 AM,
73,1574168532499,"Nov 19, 2019",5:02:12 AM,
73,1574168592519,"Nov 19, 2019",5:03:12 AM,
70,1574168652149,"Nov 19, 2019",5:04:12 AM,
71,1574168712585,"Nov 19, 2019",5:05:12 AM,
68,1574168772599,"Nov 19, 2019",5:06:12 AM,
71,1574168838574,"Nov 19, 2019",5:07:18 AM,
69,1574168892626,"Nov 19, 2019",5:08:12 AM,
64,1574168953449,"Nov 19, 2019",5:09:13 AM,
65,1574169012280,"Nov 19, 2019",5:10:12 AM,
63,1574169014666,"Nov 19, 2019",5:10:14 AM,
70,1574169132720,"Nov 19, 2019",5:12:12 AM,
71,1574169135105,"Nov 19, 2019",5:12:15 AM,
68,1574169136295,"Nov 19, 2019",5:12:16 AM,
71,1574169256340,"Nov 19, 2019",5:14:16 AM,
73,1574169257538,"Nov 19, 2019",5:14:17 AM,
78,1574169312390,"Nov 19, 2019",5:15:12 AM,
70,1574169372415,"Nov 19, 2019",5:16:12 AM,
72,1574169373203,"Nov 19, 2019",5:16:13 AM,
65,1574169435618,"Nov 19, 2019",5:17:15 AM,
84,1574169496436,"Nov 19, 2019",5:18:16 AM,
88,1574169497230,"Nov 19, 2019",5:18:17 AM,
69,1574169552482,"Nov 19, 2019",5:19:12 AM,
68,1574169612104,"Nov 19, 2019",5:20:12 AM,
69,1574169732151,"Nov 19, 2019",5:22:12 AM,
62,1574169792173,"Nov 19, 2019",5:23:12 AM,
69,1574169794559,"Nov 19, 2019",5:23:14 AM,
70,1574169794956,"Nov 19, 2019",5:23:14 AM,
70,1574169855389,"Nov 19, 2019",5:24:15 AM,
74,1574169856554,"Nov 19, 2019",5:24:16 AM,
66,1574169972632,"Nov 19, 2019",5:26:12 AM,
70,1574170031865,"Nov 19, 2019",5:27:11 AM,
70,1574170033453,"Nov 19, 2019",5:27:13 AM,
64,1574170092283,"Nov 19, 2019",5:28:12 AM,
67,1574170152702,"Nov 19, 2019",5:29:12 AM,
76,1574170213521,"Nov 19, 2019",5:30:13 AM,
71,1574170215508,"Nov 19, 2019",5:30:15 AM,
66,1574170271953,"Nov 19, 2019",5:31:11 AM,
65,1574170332768,"Nov 19, 2019",5:32:12 AM,
71,1574170392394,"Nov 19, 2019",5:33:12 AM,
69,1574170452414,"Nov 19, 2019",5:34:12 AM,
63,1574170512045,"Nov 19, 2019",5:35:12 AM,
68,1574170517600,"Nov 19, 2019",5:35:17 AM,
69,1574170572852,"Nov 19, 2019",5:36:12 AM,
71,1574170632479,"Nov 19, 2019",5:37:12 AM,
68,1574170695682,"Nov 19, 2019",5:38:15 AM,
53,1574170751731,"Nov 19, 2019",5:39:11 AM,
64,1574170812551,"Nov 19, 2019",5:40:12 AM,
68,1574170813339,"Nov 19, 2019",5:40:13 AM,
65,1574170872173,"Nov 19, 2019",5:41:12 AM,
65,1574170932636,"Nov 19, 2019",5:42:12 AM,
66,1574170933432,"Nov 19, 2019",5:42:13 AM,
68,1574170992264,"Nov 19, 2019",5:43:12 AM,
65,1574171052285,"Nov 19, 2019",5:44:12 AM,
68,1574171112704,"Nov 19, 2019",5:45:12 AM,
68,1574171172330,"Nov 19, 2019",5:46:12 AM,
68,1574171232354,"Nov 19, 2019",5:47:12 AM,
70,1574171292773,"Nov 19, 2019",5:48:12 AM,
71,1574171352455,"Nov 19, 2019",5:49:12 AM,
67,1574171412424,"Nov 19, 2019",5:50:12 AM,
68,1574171475624,"Nov 19, 2019",5:51:15 AM,
65,1574171532472,"Nov 19, 2019",5:52:12 AM,
64,1574171592494,"Nov 19, 2019",5:53:12 AM,
70,1574171652114,"Nov 19, 2019",5:54:12 AM,
66,1574171832578,"Nov 19, 2019",5:57:12 AM,
68,1574171892650,"Nov 19, 2019",5:58:12 AM,
68,1574171897774,"Nov 19, 2019",5:58:17 AM,
63,1574171952223,"Nov 19, 2019",5:59:12 AM,
58,1574172014634,"Nov 19, 2019",6:00:14 AM,
